CustomerId,total_amount,avg_amount,transaction_count,std_amount,hour,day,month,year,CurrencyCode_UGX,ProviderId_ProviderId_1,ProviderId_ProviderId_2,ProviderId_ProviderId_3,ProviderId_ProviderId_4,ProviderId_ProviderId_5,ProviderId_ProviderId_6,ProductId_ProductId_1,ProductId_ProductId_10,ProductId_ProductId_11,ProductId_ProductId_12,ProductId_ProductId_13,ProductId_ProductId_14,ProductId_ProductId_15,ProductId_ProductId_16,ProductId_ProductId_19,ProductId_ProductId_2,ProductId_ProductId_20,ProductId_ProductId_21,ProductId_ProductId_22,ProductId_ProductId_24,ProductId_ProductId_27,ProductId_ProductId_3,ProductId_ProductId_4,ProductId_ProductId_5,ProductId_ProductId_6,ProductId_ProductId_7,ProductId_ProductId_8,ProductId_ProductId_9,ProductCategory_airtime,ProductCategory_data_bundles,ProductCategory_financial_services,ProductCategory_movies,ProductCategory_other,ProductCategory_ticket,ProductCategory_transport,ProductCategory_tv,ProductCategory_utility_bill,ChannelId_ChannelId_1,ChannelId_ChannelId_2,ChannelId_ChannelId_3,ChannelId_ChannelId_5
CustomerId_2216,-0.06302591605477119,-0.09074377648666945,-0.25345907179094945,-0.14043246609822269,-1.6849328755403459,0.19421741819156227,-1.1401818348684982,1.0596730640122591,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_2728,-0.05351706283628376,-0.071288819022576,-0.19155020451668492,-0.08911358033482732,-0.2907581143157651,-0.011613875008055812,0.5715461617557627,-0.5437369287642517,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_1995,-0.017236932369880623,-0.08365919648804822,0.49976548004593585,-0.10490945933603629,0.893695479057465,0.4356519621067902,0.35242815530828353,-0.36606176740257995,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_3890,0.2179444098569354,0.47573329568711736,-0.18123205997097416,1.0913206244469098,-0.8823651675985642,1.3468726601094234,1.2562373604054669,-1.1851009258746519,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_2956,-0.05584872860516775,-0.06987027274809754,-0.21218649360810643,-0.07080679887375342,1.3969271229560958,-1.1025197289660316,-0.9223255443890469,1.0596730640122591,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_2531,0.044335606668925054,-0.08514142209479475,1.8308061264426234,-0.1146228503936077,-0.16677524081303474,1.0281890371900146,1.01584421229021,-1.1408689260739875,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_908,-0.06136964202793963,-0.06390641453707699,-0.25345907179094945,-0.14043246609822269,1.6537487894974658,1.6350364705888887,1.0383810699260154,-1.1851009258746519,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_1170,-0.06063352023823671,-0.051978698115035894,-0.25345907179094945,-0.14043246609822269,0.11281879024924507,-0.9584378237262988,-1.1401818348684982,1.0596730640122591,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_2233,-0.05687929911075183,-0.08731455801533264,-0.09868690360528809,-0.12181516046009382,0.8190783732380129,0.6624836102206934,-1.0857177622486354,1.0596730640122591,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_1057,-0.05335695634702337,-0.08232195671296401,-0.1193231926967096,-0.10446784072030153,0.07612998074333518,-0.6908571425667953,-0.937886707994722,1.0596730640122591,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_665,-0.06302591605477119,-0.09074377648666945,-0.25345907179094945,-0.14043246609822269,-0.9144678759162355,0.48238122867102756,-1.1401818348684982,1.0596730640122591,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_3165,-0.04443884086477253,-0.059930509063063284,-0.1709139154252634,-0.05070677113115677,-0.7432534315553222,0.4343539269244502,0.8447310339442808,-0.9356815936650519,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_1849,-0.062345003399295995,-0.09197382224269245,-0.18123205997097416,-0.13306399099465815,-0.14400287629212505,-1.0484890145011316,-1.1401818348684982,1.0596730640122591,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CustomerId_4809,-0.023886762169340894,-0.08098227649946808,0.25213001094887766,-0.09279237125980899,-0.04127420967557692,-0.021905439668036677,0.44145483401231866,-0.4218777693132859,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_2626,-0.062473824712494005,-0.08776184738115919,-0.2431409272452387,-0.14043246609822269,-2.9690412082471966,-0.6702740132468336,-1.1401818348684982,1.0596730640122591,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_1895,-0.06286028865208804,-0.09089287294194497,-0.2431409272452387,-0.13276877532242667,-0.9144678759162355,-0.9584378237262988,1.2562373604054669,-1.1851009258746519,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CustomerId_3882,-0.04830053577355403,-0.07862670756642846,-0.09868690360528809,-0.058923657489476866,-0.4489786053100021,-0.33708460737995183,0.7660607068267012,-0.7642058027708561,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_2459,-0.0632283495469395,-0.09382510322903007,-0.23282278269952794,-0.13010617051189288,-0.9144678759162355,-0.093946392287903,1.0383810699260154,-1.1851009258746519,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CustomerId_328,-0.05621678950001921,-0.07106304439030164,-0.21218649360810643,-0.07142160708975696,0.11281879024924507,-2.1110930656441598,-0.9223255443890469,1.0596730640122591,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_2537,0.028398569921856895,-0.04424655594444775,0.04576712003466251,-0.033125615700517495,-0.34946020952522133,-1.5972009369557802,0.38481219848766135,-0.2871913299196834,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_2815,-0.044806901759623985,0.2044672049588477,-0.25345907179094945,-0.14043246609822269,-1.6849328755403459,-1.2466016342057642,-1.1401818348684982,1.0596730640122591,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_790,-0.058057093974276504,-0.07981003643313178,-0.20186834906239567,-0.06842467773628876,1.6537487894974658,1.7791183758286213,1.2562373604054669,-1.1851009258746519,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CustomerId_1709,-0.05516836804103483,-0.08558187083446207,-0.09868690360528809,-0.11912593266711931,0.770924310761506,1.1217446831723412,1.0928451425458783,-1.1851009258746519,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_4554,-0.06284188560734547,-0.08776184738115919,-0.25345907179094945,-0.14043246609822269,-1.4281112089989758,-1.9670111604044274,-1.1401818348684982,1.0596730640122591,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_4584,-0.06136964202793963,-0.06390641453707699,-0.25345907179094945,-0.14043246609822269,1.3969271229560958,0.7705450391504929,1.2562373604054669,-1.1851009258746519,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_7476,-0.042267281585148926,-0.045248058134026985,-0.19155020451668492,0.05057067762777287,-0.32744692382167495,1.5115376946691177,0.22920056243091033,-0.22305493020905168,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_2094,-0.058135122883985015,-0.0819786088759581,-0.19155020451668492,-0.12070254294704527,-1.978443351587626,-0.052780133647979274,1.0383810699260154,-1.1851009258746519,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_1283,-0.004688264220814987,-0.07549006221617459,0.27276630004029917,-0.07733447081378979,1.293210680699004,-0.3737977851573836,0.27588405324793563,-0.23538885323022884,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_1295,-0.06105679026731589,-0.0867479914852857,-0.21218649360810643,-0.12661486425056895,-0.7090105426831391,0.48238122867102756,1.0383810699260154,-1.1851009258746519,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_7324,-0.0611856115805139,-0.08552540055202648,-0.22250463815381719,-0.12898869772643956,-0.27241370956281014,0.30227884712136177,1.2562373604054669,-1.1851009258746519,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_7437,-0.06155220023178595,-0.08029509690096145,-0.2431409272452387,-0.10031851895177035,-1.6849328755403459,-0.093946392287903,1.0383810699260154,-1.1851009258746519,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CustomerId_606,-0.058125185239824025,-0.09088464693061943,0.035448975488951755,-0.13426742796012883,0.2987931005033405,0.08491390387176534,0.4599350572736791,-0.4884469290130384,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_2710,-0.04848751070813857,-0.06721966909875507,-0.1709139154252634,-0.07371549222757245,0.19842601242970193,-0.190000995781058,-1.043356816877631,1.0596730640122591,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_4275,-0.05830553507830124,-0.08710333803702566,-0.1399594817881311,-0.12382789450181066,0.17702420688458761,-0.682280838683478,-0.9223255443890469,1.0596730640122591,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_4568,0.00732892399608514,-0.06651205258879668,0.1695848545831916,-0.07411657265558405,0.785446964524262,0.012399775865232875,-0.7926491810084211,0.7924380652160038,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_1203,-0.06302591605477119,-0.09074377648666945,-0.25345907179094945,-0.14043246609822269,0.3696404567906152,0.9146269443902255,1.2562373604054669,-1.1851009258746519,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_7453,-0.06136964202793963,-0.06390641453707699,-0.25345907179094945,-0.14043246609822269,0.6264621233319854,0.33829932343129493,-1.1401818348684982,1.0596730640122591,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_7414,0.023759162342254257,0.10758858821954104,-0.19155020451668492,0.45042799937076494,-0.32744692382167495,-1.3906835394454968,-0.9534478716003972,1.0596730640122591,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_1815,-0.06284188560734547,-0.08776184738115919,-0.25345907179094945,-0.14043246609822269,1.1401054564147255,-1.8229292551646947,1.2562373604054669,-1.1851009258746519,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CustomerId_4592,-0.0015597466145775883,-0.07200948275857229,0.21085743276603464,-0.08204707356358919,-0.38407530371123194,0.11591203490909874,-0.30664472346885824,0.3276815455708529,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
